bidding_exercise,date,year,category,premium,quota,total_bids_received,number_of_successful_bids,quarter,month,day,new_date
June 2016 Second Open Bidding Exercise,2016-06-22 00:00:00,2016,cat_b,57010.0,1463.0,2914.0,1462.0,2,6,15,2016-06-15 00:00:00
June 2016 Second Open Bidding Exercise,2016-06-22 00:00:00,2016,cat_d,6303.0,422.0,495.0,389.0,2,6,15,2016-06-15 00:00:00
June 2016 Second Open Bidding Exercise,2016-06-22 00:00:00,2016,cat_c,48002.0,228.0,342.0,226.0,2,6,15,2016-06-15 00:00:00
June 2016 Second Open Bidding Exercise,2016-06-22 00:00:00,2016,cat_e,57390.0,538.0,1009.0,531.0,2,6,15,2016-06-15 00:00:00
June 2016 First Open Bidding Exercise,2016-06-08 00:00:00,2016,cat_a,53694.0,2218.0,4545.0,2213.0,2,6,1,2016-06-01 00:00:00
June 2016 First Open Bidding Exercise,2016-06-08 00:00:00,2016,cat_b,56000.0,1470.0,3436.0,1463.0,2,6,1,2016-06-01 00:00:00
June 2016 First Open Bidding Exercise,2016-06-08 00:00:00,2016,cat_d,6302.0,407.0,529.0,395.0,2,6,1,2016-06-01 00:00:00
June 2016 First Open Bidding Exercise,2016-06-08 00:00:00,2016,cat_c,46434.0,228.0,347.0,219.0,2,6,1,2016-06-01 00:00:00
June 2016 First Open Bidding Exercise,2016-06-08 00:00:00,2016,cat_e,55100.0,536.0,860.0,533.0,2,6,1,2016-06-01 00:00:00
May 2016 Second Open Bidding Exercise,2016-05-18 00:00:00,2016,cat_a,47020.0,2217.0,3227.0,2182.0,2,5,15,2016-05-15 00:00:00
May 2016 Second Open Bidding Exercise,2016-05-18 00:00:00,2016,cat_b,49156.0,1537.0,2322.0,1536.0,2,5,15,2016-05-15 00:00:00
May 2016 Second Open Bidding Exercise,2016-05-18 00:00:00,2016,cat_d,6303.0,414.0,500.0,389.0,2,5,15,2016-05-15 00:00:00
May 2016 Second Open Bidding Exercise,2016-05-18 00:00:00,2016,cat_c,43002.0,229.0,355.0,229.0,2,5,15,2016-05-15 00:00:00
May 2016 Second Open Bidding Exercise,2016-05-18 00:00:00,2016,cat_e,49700.0,534.0,815.0,510.0,2,5,15,2016-05-15 00:00:00
May 2016 First Open Bidding Exercise,2016-05-05 00:00:00,2016,cat_a,47889.0,2218.0,3446.0,2217.0,2,5,1,2016-05-01 00:00:00
May 2016 First Open Bidding Exercise,2016-05-05 00:00:00,2016,cat_b,51010.0,1462.0,2435.0,1454.0,2,5,1,2016-05-01 00:00:00
May 2016 First Open Bidding Exercise,2016-05-05 00:00:00,2016,cat_d,6302.0,399.0,519.0,389.0,2,5,1,2016-05-01 00:00:00
May 2016 First Open Bidding Exercise,2016-05-05 00:00:00,2016,cat_c,42302.0,232.0,324.0,232.0,2,5,1,2016-05-01 00:00:00
May 2016 First Open Bidding Exercise,2016-05-05 00:00:00,2016,cat_e,49000.0,750.0,1380.0,728.0,2,5,1,2016-05-01 00:00:00
April 2016 Second Open Bidding Exercise,2016-04-20 00:00:00,2016,cat_a,47300.0,2062.0,3327.0,2061.0,2,4,15,2016-04-15 00:00:00
April 2016 Second Open Bidding Exercise,2016-04-20 00:00:00,2016,cat_b,49602.0,1211.0,2364.0,1136.0,2,4,15,2016-04-15 00:00:00
April 2016 Second Open Bidding Exercise,2016-04-20 00:00:00,2016,cat_d,6501.0,357.0,437.0,341.0,2,4,15,2016-04-15 00:00:00
April 2016 Second Open Bidding Exercise,2016-04-20 00:00:00,2016,cat_c,43002.0,163.0,241.0,162.0,2,4,15,2016-04-15 00:00:00
April 2016 Second Open Bidding Exercise,2016-04-20 00:00:00,2016,cat_e,49501.0,453.0,834.0,433.0,2,4,15,2016-04-15 00:00:00
April 2016 First Open Bidding Exercise,2016-04-06 00:00:00,2016,cat_a,46009.0,2105.0,3719.0,2103.0,2,4,1,2016-04-01 00:00:00
April 2016 First Open Bidding Exercise,2016-04-06 00:00:00,2016,cat_b,47000.0,1218.0,2247.0,1218.0,2,4,1,2016-04-01 00:00:00
April 2016 First Open Bidding Exercise,2016-04-06 00:00:00,2016,cat_d,6503.0,357.0,455.0,356.0,2,4,1,2016-04-01 00:00:00
April 2016 First Open Bidding Exercise,2016-04-06 00:00:00,2016,cat_c,44213.0,164.0,235.0,161.0,2,4,1,2016-04-01 00:00:00
April 2016 First Open Bidding Exercise,2016-04-06 00:00:00,2016,cat_e,47510.0,583.0,1397.0,346.0,2,4,1,2016-04-01 00:00:00
March 2016 Second Open Bidding Exercise,2016-03-23 00:00:00,2016,cat_a,45504.0,2053.0,3836.0,2020.0,1,3,15,2016-03-15 00:00:00
March 2016 Second Open Bidding Exercise,2016-03-23 00:00:00,2016,cat_b,46502.0,1220.0,2491.0,1218.0,1,3,15,2016-03-15 00:00:00
March 2016 Second Open Bidding Exercise,2016-03-23 00:00:00,2016,cat_d,6589.0,357.0,429.0,356.0,1,3,15,2016-03-15 00:00:00
March 2016 Second Open Bidding Exercise,2016-03-23 00:00:00,2016,cat_c,46502.0,167.0,226.0,166.0,1,3,15,2016-03-15 00:00:00
March 2016 Second Open Bidding Exercise,2016-03-23 00:00:00,2016,cat_e,46667.0,452.0,912.0,445.0,1,3,15,2016-03-15 00:00:00
March 2016 First Open Bidding Exercise,2016-03-09 00:00:00,2016,cat_a,45000.0,2033.0,3518.0,1957.0,1,3,1,2016-03-01 00:00:00
March 2016 First Open Bidding Exercise,2016-03-09 00:00:00,2016,cat_b,47604.0,1209.0,2706.0,1200.0,1,3,1,2016-03-01 00:00:00
March 2016 First Open Bidding Exercise,2016-03-09 00:00:00,2016,cat_d,6503.0,357.0,430.0,356.0,1,3,1,2016-03-01 00:00:00
March 2016 First Open Bidding Exercise,2016-03-09 00:00:00,2016,cat_c,48890.0,162.0,259.0,160.0,1,3,1,2016-03-01 00:00:00
March 2016 First Open Bidding Exercise,2016-03-09 00:00:00,2016,cat_e,48002.0,449.0,951.0,312.0,1,3,1,2016-03-01 00:00:00
February 2016 Second Open Bidding Exercise,2016-02-17 00:00:00,2016,cat_a,43000.0,2049.0,2965.0,2025.0,1,2,15,2016-02-15 00:00:00
February 2016 Second Open Bidding Exercise,2016-02-17 00:00:00,2016,cat_b,46970.0,1208.0,2898.0,1197.0,1,2,15,2016-02-15 00:00:00
February 2016 Second Open Bidding Exercise,2016-02-17 00:00:00,2016,cat_d,6353.0,362.0,454.0,361.0,1,2,15,2016-02-15 00:00:00
February 2016 Second Open Bidding Exercise,2016-02-17 00:00:00,2016,cat_c,45001.0,165.0,239.0,160.0,1,2,15,2016-02-15 00:00:00
February 2016 Second Open Bidding Exercise,2016-02-17 00:00:00,2016,cat_e,45009.0,456.0,873.0,450.0,1,2,15,2016-02-15 00:00:00
February 2016 First Open Bidding Exercise,2016-02-03 00:00:00,2016,cat_a,46651.0,2038.0,2972.0,2033.0,1,2,1,2016-02-01 00:00:00
February 2016 First Open Bidding Exercise,2016-02-03 00:00:00,2016,cat_b,38610.0,1216.0,1624.0,1216.0,1,2,1,2016-02-01 00:00:00
February 2016 First Open Bidding Exercise,2016-02-03 00:00:00,2016,cat_d,6503.0,368.0,495.0,368.0,1,2,1,2016-02-01 00:00:00
February 2016 First Open Bidding Exercise,2016-02-03 00:00:00,2016,cat_c,45036.0,164.0,229.0,164.0,1,2,1,2016-02-01 00:00:00
February 2016 First Open Bidding Exercise,2016-02-03 00:00:00,2016,cat_e,44001.0,446.0,824.0,443.0,1,2,1,2016-02-01 00:00:00
January 2016 Second Open Bidding Exercise,2016-01-20 00:00:00,2016,cat_a,51301.0,1659.0,3437.0,1638.0,1,1,15,2016-01-15 00:00:00
January 2016 Second Open Bidding Exercise,2016-01-20 00:00:00,2016,cat_b,50089.0,1026.0,1334.0,1026.0,1,1,15,2016-01-15 00:00:00
January 2016 Second Open Bidding Exercise,2016-01-20 00:00:00,2016,cat_d,6512.0,327.0,415.0,322.0,1,1,15,2016-01-15 00:00:00
January 2016 Second Open Bidding Exercise,2016-01-20 00:00:00,2016,cat_c,46502.0,242.0,387.0,239.0,1,1,15,2016-01-15 00:00:00
January 2016 Second Open Bidding Exercise,2016-01-20 00:00:00,2016,cat_e,51000.0,360.0,713.0,350.0,1,1,15,2016-01-15 00:00:00
January 2016 First Open Bidding Exercise,2016-01-06 00:00:00,2016,cat_a,45002.0,1659.0,2013.0,1649.0,1,1,1,2016-01-01 00:00:00
January 2016 First Open Bidding Exercise,2016-01-06 00:00:00,2016,cat_b,54920.0,1027.0,1262.0,1019.0,1,1,1,2016-01-01 00:00:00
January 2016 First Open Bidding Exercise,2016-01-06 00:00:00,2016,cat_d,6889.0,328.0,409.0,317.0,1,1,1,2016-01-01 00:00:00
January 2016 First Open Bidding Exercise,2016-01-06 00:00:00,2016,cat_c,42036.0,246.0,353.0,245.0,1,1,1,2016-01-01 00:00:00
January 2016 First Open Bidding Exercise,2016-01-06 00:00:00,2016,cat_e,55089.0,362.0,498.0,361.0,1,1,1,2016-01-01 00:00:00
December 2015 Second Open Bidding Exercise,2015-12-23 00:00:00,2015,cat_a,54301.0,1669.0,1978.0,1667.0,4,12,15,2015-12-15 00:00:00
December 2015 Second Open Bidding Exercise,2015-12-23 00:00:00,2015,cat_b,55001.0,1027.0,1200.0,1025.0,4,12,15,2015-12-15 00:00:00
December 2015 Second Open Bidding Exercise,2015-12-23 00:00:00,2015,cat_d,6600.0,332.0,394.0,332.0,4,12,15,2015-12-15 00:00:00
December 2015 Second Open Bidding Exercise,2015-12-23 00:00:00,2015,cat_c,46001.0,244.0,311.0,243.0,4,12,15,2015-12-15 00:00:00
December 2015 Second Open Bidding Exercise,2015-12-23 00:00:00,2015,cat_e,57501.0,360.0,512.0,360.0,4,12,15,2015-12-15 00:00:00
December 2015 First Open Bidding Exercise,2015-12-09 00:00:00,2015,cat_a,56989.0,1698.0,2132.0,1696.0,4,12,1,2015-12-01 00:00:00
December 2015 First Open Bidding Exercise,2015-12-09 00:00:00,2015,cat_b,60001.0,1031.0,1324.0,1028.0,4,12,1,2015-12-01 00:00:00
December 2015 First Open Bidding Exercise,2015-12-09 00:00:00,2015,cat_d,6501.0,355.0,414.0,354.0,4,12,1,2015-12-01 00:00:00
December 2015 First Open Bidding Exercise,2015-12-09 00:00:00,2015,cat_c,48101.0,241.0,345.0,236.0,4,12,1,2015-12-01 00:00:00
December 2015 First Open Bidding Exercise,2015-12-09 00:00:00,2015,cat_e,60003.0,364.0,495.0,362.0,4,12,1,2015-12-01 00:00:00
November 2015 Second Open Bidding Exercise,2015-11-18 00:00:00,2015,cat_a,59200.0,1662.0,2140.0,1650.0,4,11,15,2015-11-15 00:00:00
November 2015 Second Open Bidding Exercise,2015-11-18 00:00:00,2015,cat_b,61103.0,1029.0,1388.0,1026.0,4,11,15,2015-11-15 00:00:00
November 2015 Second Open Bidding Exercise,2015-11-18 00:00:00,2015,cat_d,6502.0,329.0,436.0,324.0,4,11,15,2015-11-15 00:00:00
November 2015 Second Open Bidding Exercise,2015-11-18 00:00:00,2015,cat_c,45890.0,247.0,389.0,244.0,4,11,15,2015-11-15 00:00:00
November 2015 Second Open Bidding Exercise,2015-11-18 00:00:00,2015,cat_e,62019.0,365.0,519.0,365.0,4,11,15,2015-11-15 00:00:00
November 2015 First Open Bidding Exercise,2015-11-04 00:00:00,2015,cat_a,56001.0,1664.0,2009.0,1623.0,4,11,1,2015-11-01 00:00:00
November 2015 First Open Bidding Exercise,2015-11-04 00:00:00,2015,cat_b,57501.0,1037.0,1267.0,1031.0,4,11,1,2015-11-01 00:00:00
November 2015 First Open Bidding Exercise,2015-11-04 00:00:00,2015,cat_d,5912.0,329.0,402.0,301.0,4,11,1,2015-11-01 00:00:00
November 2015 First Open Bidding Exercise,2015-11-04 00:00:00,2015,cat_c,43809.0,241.0,372.0,240.0,4,11,1,2015-11-01 00:00:00
November 2015 First Open Bidding Exercise,2015-11-04 00:00:00,2015,cat_e,60689.0,367.0,505.0,363.0,4,11,1,2015-11-01 00:00:00
October 2015 Second Open Bidding Exercise,2015-10-21 00:00:00,2015,cat_a,57301.0,1690.0,2229.0,1684.0,4,10,15,2015-10-15 00:00:00
October 2015 Second Open Bidding Exercise,2015-10-21 00:00:00,2015,cat_b,59889.0,1073.0,1367.0,1069.0,4,10,15,2015-10-15 00:00:00
October 2015 Second Open Bidding Exercise,2015-10-21 00:00:00,2015,cat_d,6302.0,355.0,430.0,353.0,4,10,15,2015-10-15 00:00:00
October 2015 Second Open Bidding Exercise,2015-10-21 00:00:00,2015,cat_c,42303.0,192.0,340.0,186.0,4,10,15,2015-10-15 00:00:00
October 2015 Second Open Bidding Exercise,2015-10-21 00:00:00,2015,cat_e,60000.0,361.0,584.0,356.0,4,10,15,2015-10-15 00:00:00
October 2015 First Open Bidding Exercise,2015-10-07 00:00:00,2015,cat_a,56001.0,1687.0,2210.0,1679.0,4,10,1,2015-10-01 00:00:00
October 2015 First Open Bidding Exercise,2015-10-07 00:00:00,2015,cat_b,58190.0,1057.0,1373.0,1044.0,4,10,1,2015-10-01 00:00:00
October 2015 First Open Bidding Exercise,2015-10-07 00:00:00,2015,cat_d,6201.0,400.0,438.0,398.0,4,10,1,2015-10-01 00:00:00
October 2015 First Open Bidding Exercise,2015-10-07 00:00:00,2015,cat_c,44890.0,182.0,331.0,181.0,4,10,1,2015-10-01 00:00:00
October 2015 First Open Bidding Exercise,2015-10-07 00:00:00,2015,cat_e,58801.0,366.0,582.0,360.0,4,10,1,2015-10-01 00:00:00
September 2015 Second Open Bidding Exercise,2015-09-23 00:00:00,2015,cat_a,55399.0,1687.0,2276.0,1684.0,3,9,15,2015-09-15 00:00:00
September 2015 Second Open Bidding Exercise,2015-09-23 00:00:00,2015,cat_b,60001.0,1058.0,1371.0,1041.0,3,9,15,2015-09-15 00:00:00
September 2015 Second Open Bidding Exercise,2015-09-23 00:00:00,2015,cat_d,6158.0,402.0,509.0,402.0,3,9,15,2015-09-15 00:00:00
September 2015 Second Open Bidding Exercise,2015-09-23 00:00:00,2015,cat_c,45289.0,182.0,356.0,172.0,3,9,15,2015-09-15 00:00:00
September 2015 Second Open Bidding Exercise,2015-09-23 00:00:00,2015,cat_e,61300.0,368.0,542.0,368.0,3,9,15,2015-09-15 00:00:00
September 2015 First Open Bidding Exercise,2015-09-09 00:00:00,2015,cat_a,57089.0,1688.0,2553.0,1688.0,3,9,1,2015-09-01 00:00:00
September 2015 First Open Bidding Exercise,2015-09-09 00:00:00,2015,cat_b,62101.0,1059.0,1628.0,1058.0,3,9,1,2015-09-01 00:00:00
September 2015 First Open Bidding Exercise,2015-09-09 00:00:00,2015,cat_d,6512.0,355.0,473.0,310.0,3,9,1,2015-09-01 00:00:00
September 2015 First Open Bidding Exercise,2015-09-09 00:00:00,2015,cat_c,46801.0,182.0,371.0,182.0,3,9,1,2015-09-01 00:00:00
September 2015 First Open Bidding Exercise,2015-09-09 00:00:00,2015,cat_e,61010.0,363.0,580.0,358.0,3,9,1,2015-09-01 00:00:00
August 2015 Second Open Bidding Exercise,2015-08-19 00:00:00,2015,cat_a,57498.0,1756.0,2597.0,1756.0,3,8,15,2015-08-15 00:00:00
August 2015 Second Open Bidding Exercise,2015-08-19 00:00:00,2015,cat_b,62140.0,1058.0,1551.0,1056.0,3,8,15,2015-08-15 00:00:00
August 2015 Second Open Bidding Exercise,2015-08-19 00:00:00,2015,cat_d,6112.0,366.0,527.0,319.0,3,8,15,2015-08-15 00:00:00
August 2015 Second Open Bidding Exercise,2015-08-19 00:00:00,2015,cat_c,46501.0,182.0,282.0,182.0,3,8,15,2015-08-15 00:00:00
August 2015 Second Open Bidding Exercise,2015-08-19 00:00:00,2015,cat_e,61001.0,363.0,609.0,356.0,3,8,15,2015-08-15 00:00:00
August 2015 First Open Bidding Exercise,2015-08-05 00:00:00,2015,cat_a,56209.0,1688.0,2446.0,1687.0,3,8,1,2015-08-01 00:00:00
August 2015 First Open Bidding Exercise,2015-08-05 00:00:00,2015,cat_b,60789.0,1057.0,1634.0,1054.0,3,8,1,2015-08-01 00:00:00
August 2015 First Open Bidding Exercise,2015-08-05 00:00:00,2015,cat_d,6201.0,356.0,418.0,356.0,3,8,1,2015-08-01 00:00:00
August 2015 First Open Bidding Exercise,2015-08-05 00:00:00,2015,cat_c,49302.0,183.0,263.0,183.0,3,8,1,2015-08-01 00:00:00
August 2015 First Open Bidding Exercise,2015-08-05 00:00:00,2015,cat_e,57885.0,363.0,607.0,361.0,3,8,1,2015-08-01 00:00:00
July 2015 Second Open Bidding Exercise,2015-07-22 00:00:00,2015,cat_a,55889.0,1435.0,1966.0,1365.0,3,7,15,2015-07-15 00:00:00
July 2015 Second Open Bidding Exercise,2015-07-22 00:00:00,2015,cat_b,58109.0,930.0,1218.0,929.0,3,7,15,2015-07-15 00:00:00
July 2015 Second Open Bidding Exercise,2015-07-22 00:00:00,2015,cat_d,6312.0,331.0,486.0,320.0,3,7,15,2015-07-15 00:00:00
July 2015 Second Open Bidding Exercise,2015-07-22 00:00:00,2015,cat_c,50002.0,371.0,455.0,371.0,3,7,15,2015-07-15 00:00:00
July 2015 Second Open Bidding Exercise,2015-07-22 00:00:00,2015,cat_e,60101.0,272.0,441.0,270.0,3,7,15,2015-07-15 00:00:00
July 2015 First Open Bidding Exercise,2015-07-08 00:00:00,2015,cat_a,58700.0,1466.0,1891.0,1464.0,3,7,1,2015-07-01 00:00:00
July 2015 First Open Bidding Exercise,2015-07-08 00:00:00,2015,cat_b,65501.0,934.0,1225.0,933.0,3,7,1,2015-07-01 00:00:00
July 2015 First Open Bidding Exercise,2015-07-08 00:00:00,2015,cat_d,6508.0,330.0,425.0,328.0,3,7,1,2015-07-01 00:00:00
July 2015 First Open Bidding Exercise,2015-07-08 00:00:00,2015,cat_c,50001.0,370.0,476.0,370.0,3,7,1,2015-07-01 00:00:00
July 2015 First Open Bidding Exercise,2015-07-08 00:00:00,2015,cat_e,69001.0,274.0,411.0,272.0,3,7,1,2015-07-01 00:00:00
June 2015 Second Open Bidding Exercise,2015-06-17 00:00:00,2015,cat_a,61000.0,1429.0,1766.0,1421.0,2,6,15,2015-06-15 00:00:00
June 2015 Second Open Bidding Exercise,2015-06-17 00:00:00,2015,cat_b,71509.0,928.0,1144.0,926.0,2,6,15,2015-06-15 00:00:00
June 2015 Second Open Bidding Exercise,2015-06-17 00:00:00,2015,cat_d,6401.0,363.0,448.0,359.0,2,6,15,2015-06-15 00:00:00
June 2015 Second Open Bidding Exercise,2015-06-17 00:00:00,2015,cat_c,50502.0,373.0,481.0,370.0,2,6,15,2015-06-15 00:00:00
June 2015 Second Open Bidding Exercise,2015-06-17 00:00:00,2015,cat_e,74501.0,272.0,373.0,269.0,2,6,15,2015-06-15 00:00:00
June 2015 First Open Bidding Exercise,2015-06-04 00:00:00,2015,cat_a,66000.0,1432.0,1943.0,1393.0,2,6,1,2015-06-01 00:00:00
June 2015 First Open Bidding Exercise,2015-06-04 00:00:00,2015,cat_b,75000.0,929.0,1384.0,923.0,2,6,1,2015-06-01 00:00:00
June 2015 First Open Bidding Exercise,2015-06-04 00:00:00,2015,cat_d,6509.0,339.0,430.0,336.0,2,6,1,2015-06-01 00:00:00
June 2015 First Open Bidding Exercise,2015-06-04 00:00:00,2015,cat_c,50900.0,371.0,508.0,369.0,2,6,1,2015-06-01 00:00:00
June 2015 First Open Bidding Exercise,2015-06-04 00:00:00,2015,cat_e,75801.0,272.0,392.0,267.0,2,6,1,2015-06-01 00:00:00
May 2015 Second Open Bidding Exercise,2015-05-20 00:00:00,2015,cat_a,66590.0,1434.0,2351.0,1431.0,2,5,15,2015-05-15 00:00:00
May 2015 Second Open Bidding Exercise,2015-05-20 00:00:00,2015,cat_b,75002.0,948.0,1401.0,948.0,2,5,15,2015-05-15 00:00:00
May 2015 Second Open Bidding Exercise,2015-05-20 00:00:00,2015,cat_d,6501.0,334.0,433.0,298.0,2,5,15,2015-05-15 00:00:00
May 2015 Second Open Bidding Exercise,2015-05-20 00:00:00,2015,cat_c,52001.0,370.0,546.0,365.0,2,5,15,2015-05-15 00:00:00
May 2015 Second Open Bidding Exercise,2015-05-20 00:00:00,2015,cat_e,78001.0,283.0,364.0,281.0,2,5,15,2015-05-15 00:00:00
May 2015 First Open Bidding Exercise,2015-05-06 00:00:00,2015,cat_a,68589.0,1444.0,2891.0,1438.0,2,5,1,2015-05-01 00:00:00
May 2015 First Open Bidding Exercise,2015-05-06 00:00:00,2015,cat_b,77600.0,934.0,1631.0,934.0,2,5,1,2015-05-01 00:00:00
May 2015 First Open Bidding Exercise,2015-05-06 00:00:00,2015,cat_d,6512.0,334.0,462.0,321.0,2,5,1,2015-05-01 00:00:00
May 2015 First Open Bidding Exercise,2015-05-06 00:00:00,2015,cat_c,50098.0,373.0,545.0,370.0,2,5,1,2015-05-01 00:00:00
May 2015 First Open Bidding Exercise,2015-05-06 00:00:00,2015,cat_e,78004.0,292.0,445.0,290.0,2,5,1,2015-05-01 00:00:00
April 2015 Second Open Bidding Exercise,2015-04-22 00:00:00,2015,cat_a,67601.0,987.0,2055.0,979.0,2,4,15,2015-04-15 00:00:00
April 2015 Second Open Bidding Exercise,2015-04-22 00:00:00,2015,cat_b,78001.0,728.0,1525.0,708.0,2,4,15,2015-04-15 00:00:00
April 2015 Second Open Bidding Exercise,2015-04-22 00:00:00,2015,cat_d,6801.0,285.0,376.0,277.0,2,4,15,2015-04-15 00:00:00
April 2015 Second Open Bidding Exercise,2015-04-22 00:00:00,2015,cat_c,53001.0,194.0,284.0,192.0,2,4,15,2015-04-15 00:00:00
April 2015 Second Open Bidding Exercise,2015-04-22 00:00:00,2015,cat_e,79500.0,176.0,331.0,163.0,2,4,15,2015-04-15 00:00:00
April 2015 First Open Bidding Exercise,2015-04-08 00:00:00,2015,cat_a,67749.0,988.0,2340.0,970.0,2,4,1,2015-04-01 00:00:00
April 2015 First Open Bidding Exercise,2015-04-08 00:00:00,2015,cat_b,76612.0,722.0,1661.0,716.0,2,4,1,2015-04-01 00:00:00
April 2015 First Open Bidding Exercise,2015-04-08 00:00:00,2015,cat_d,6312.0,286.0,442.0,278.0,2,4,1,2015-04-01 00:00:00
April 2015 First Open Bidding Exercise,2015-04-08 00:00:00,2015,cat_c,64001.0,188.0,290.0,183.0,2,4,1,2015-04-01 00:00:00
April 2015 First Open Bidding Exercise,2015-04-08 00:00:00,2015,cat_e,78000.0,187.0,311.0,165.0,2,4,1,2015-04-01 00:00:00
March 2015 Second Open Bidding Exercise,2015-03-18 00:00:00,2015,cat_a,64700.0,987.0,2251.0,987.0,1,3,15,2015-03-15 00:00:00
March 2015 Second Open Bidding Exercise,2015-03-18 00:00:00,2015,cat_b,71889.0,723.0,1354.0,717.0,1,3,15,2015-03-15 00:00:00
March 2015 Second Open Bidding Exercise,2015-03-18 00:00:00,2015,cat_d,5610.0,286.0,385.0,286.0,1,3,15,2015-03-15 00:00:00
March 2015 Second Open Bidding Exercise,2015-03-18 00:00:00,2015,cat_c,59999.0,184.0,345.0,175.0,1,3,15,2015-03-15 00:00:00
March 2015 Second Open Bidding Exercise,2015-03-18 00:00:00,2015,cat_e,72100.0,174.0,290.0,172.0,1,3,15,2015-03-15 00:00:00
March 2015 First Open Bidding Exercise,2015-03-04 00:00:00,2015,cat_a,61410.0,987.0,2120.0,986.0,1,3,1,2015-03-01 00:00:00
March 2015 First Open Bidding Exercise,2015-03-04 00:00:00,2015,cat_b,68668.0,723.0,1239.0,723.0,1,3,1,2015-03-01 00:00:00
March 2015 First Open Bidding Exercise,2015-03-04 00:00:00,2015,cat_d,5501.0,289.0,343.0,288.0,1,3,1,2015-03-01 00:00:00
March 2015 First Open Bidding Exercise,2015-03-04 00:00:00,2015,cat_c,56501.0,186.0,315.0,183.0,1,3,1,2015-03-01 00:00:00
March 2015 First Open Bidding Exercise,2015-03-04 00:00:00,2015,cat_e,70500.0,175.0,322.0,162.0,1,3,1,2015-03-01 00:00:00
February 2015 Second Open Bidding Exercise,2015-02-17 00:00:00,2015,cat_a,57199.0,988.0,1294.0,988.0,1,2,15,2015-02-15 00:00:00
February 2015 Second Open Bidding Exercise,2015-02-17 00:00:00,2015,cat_b,66751.0,722.0,1037.0,721.0,1,2,15,2015-02-15 00:00:00
February 2015 Second Open Bidding Exercise,2015-02-17 00:00:00,2015,cat_d,5800.0,291.0,396.0,290.0,1,2,15,2015-02-15 00:00:00
February 2015 Second Open Bidding Exercise,2015-02-17 00:00:00,2015,cat_c,53202.0,185.0,333.0,185.0,1,2,15,2015-02-15 00:00:00
February 2015 Second Open Bidding Exercise,2015-02-17 00:00:00,2015,cat_e,67901.0,193.0,373.0,193.0,1,2,15,2015-02-15 00:00:00
February 2015 First Open Bidding Exercise,2015-02-04 00:00:00,2015,cat_a,62002.0,992.0,1295.0,991.0,1,2,1,2015-02-01 00:00:00
February 2015 First Open Bidding Exercise,2015-02-04 00:00:00,2015,cat_b,70890.0,724.0,959.0,723.0,1,2,1,2015-02-01 00:00:00
February 2015 First Open Bidding Exercise,2015-02-04 00:00:00,2015,cat_d,5504.0,287.0,384.0,283.0,1,2,1,2015-02-01 00:00:00
February 2015 First Open Bidding Exercise,2015-02-04 00:00:00,2015,cat_c,52101.0,185.0,311.0,183.0,1,2,1,2015-02-01 00:00:00
February 2015 First Open Bidding Exercise,2015-02-04 00:00:00,2015,cat_e,71921.0,181.0,288.0,181.0,1,2,1,2015-02-01 00:00:00
January 2015 Second Open Bidding Exercise,2015-01-21 00:00:00,2015,cat_a,65001.0,705.0,1068.0,703.0,1,1,15,2015-01-15 00:00:00
January 2015 Second Open Bidding Exercise,2015-01-21 00:00:00,2015,cat_b,76889.0,576.0,915.0,576.0,1,1,15,2015-01-15 00:00:00
January 2015 Second Open Bidding Exercise,2015-01-21 00:00:00,2015,cat_d,4889.0,366.0,509.0,360.0,1,1,15,2015-01-15 00:00:00
January 2015 Second Open Bidding Exercise,2015-01-21 00:00:00,2015,cat_c,55012.0,140.0,247.0,139.0,1,1,15,2015-01-15 00:00:00
January 2015 Second Open Bidding Exercise,2015-01-21 00:00:00,2015,cat_e,76790.0,264.0,431.0,246.0,1,1,15,2015-01-15 00:00:00
January 2015 First Open Bidding Exercise,2015-01-07 00:00:00,2015,cat_a,66010.0,704.0,940.0,698.0,1,1,1,2015-01-01 00:00:00
